month,openrank,activity,issue_response_time,change_request_response_time,inactive_contributors,rank_velocity,activity_ma3,churn_risk_activity,inactive_diff,churn_risk_contributor
2020-07-01,729.17,2489.1,0,0,1907.0,-9.940000000000055,2497.7033333333334,0,38.0,1
2020-08-01,712.37,2214.1,0,0,1944.0,-16.799999999999955,2403.5866666666666,0,37.0,1
2020-09-01,709.67,2103.61,0,0,1990.0,-2.7000000000000455,2268.9366666666665,0,46.0,1
2020-10-01,669.28,2028.3,0,0,2022.0,-40.389999999999986,2115.3366666666666,0,32.0,1
2020-11-01,615.35,2067.11,0,0,2044.0,-53.92999999999995,2066.34,0,22.0,1
2020-12-01,567.35,1852.1,0,0,2093.0,-48.0,1982.5033333333333,0,49.0,1
2021-01-01,537.23,1767.64,0,0,2116.0,-30.120000000000005,1895.6166666666668,0,23.0,1
2021-02-01,501.98,1646.08,0,0,2151.0,-35.25,1755.2733333333335,0,35.0,1
2021-03-01,512.51,1861.35,0,0,2188.0,10.529999999999973,1758.3566666666668,0,37.0,1
2021-04-01,493.37,1694.22,0,0,2224.0,-19.139999999999986,1733.8833333333332,0,36.0,1
2021-05-01,497.68,1621.59,0,0,2245.0,4.310000000000002,1725.72,0,21.0,1
2021-06-01,472.07,1558.52,0,0,2276.0,-25.610000000000014,1624.7766666666669,0,31.0,1
2021-07-01,410.87,1229.33,0,0,2315.0,-61.19999999999999,1469.8133333333335,0,39.0,1
2021-08-01,376.49,1210.75,0,0,2331.0,-34.379999999999995,1332.8666666666668,0,16.0,1
2021-09-01,340.44,1129.67,0,0,2364.0,-36.05000000000001,1189.916666666667,0,33.0,1
2021-10-01,311.0,1096.0,0,0,2393.0,-29.439999999999998,1145.4733333333336,0,29.0,1
2021-11-01,272.41,1064.24,0,0,2422.0,-38.589999999999975,1096.636666666667,0,29.0,1
2021-12-01,267.37,976.76,0,0,2454.0,-5.0400000000000205,1045.666666666667,0,32.0,1
2022-01-01,259.29,975.31,0,0,2463.0,-8.079999999999984,1005.4366666666668,0,9.0,1
2022-02-01,229.88,878.18,0,0,2488.0,-29.410000000000025,943.4166666666669,0,25.0,1
2022-03-01,243.77,998.61,0,0,2504.0,13.890000000000015,950.7000000000002,0,16.0,1
2022-04-01,233.59,826.6,0,0,2506.0,-10.180000000000007,901.1300000000001,0,2.0,0
2022-05-01,228.63,818.67,0,0,2520.0,-4.960000000000008,881.2933333333335,0,14.0,1
2022-06-01,230.48,813.78,0,0,2536.0,1.8499999999999943,819.6833333333334,0,16.0,1
2022-07-01,225.08,803.78,0,0,2556.0,-5.399999999999977,812.0766666666668,0,20.0,1
2022-08-01,247.42,1019.01,0,0,2559.0,22.339999999999975,878.8566666666669,0,3.0,0
2022-09-01,242.04,862.04,0,0,2570.0,-5.3799999999999955,894.9433333333335,0,11.0,1
2022-10-01,247.28,894.12,0,0,2581.0,5.240000000000009,925.0566666666668,0,11.0,1
2022-11-01,229.05,784.42,0,0,2596.0,-18.22999999999999,846.8600000000001,0,15.0,1
2022-12-01,231.78,824.6,0,0,2600.0,2.7299999999999898,834.3800000000001,0,4.0,0
2023-01-01,217.9,816.21,0,0,2609.0,-13.879999999999995,808.4100000000002,0,9.0,1
2023-02-01,208.62,785.01,0,0,2630.0,-9.280000000000001,808.6066666666669,0,21.0,1
2023-03-01,210.59,879.18,0,0,2632.0,1.9699999999999989,826.8000000000002,0,2.0,0
2023-04-01,202.17,721.03,0,0,2649.0,-8.420000000000016,795.0733333333334,0,17.0,1
2023-05-01,191.01,760.98,0,0,2659.0,-11.159999999999997,787.0633333333335,0,10.0,1
2023-06-01,187.96,698.72,0,0,2679.0,-3.049999999999983,726.9100000000002,0,20.0,1
2023-07-01,179.57,737.83,0,0,2699.0,-8.390000000000015,732.5100000000002,0,20.0,1
2023-08-01,176.89,676.41,0,0,2716.0,-2.680000000000007,704.3200000000002,0,17.0,1
2023-09-01,163.88,635.16,0,0,2730.0,-13.009999999999991,683.1333333333336,0,14.0,1
2023-10-01,151.95,601.96,0,0,2746.0,-11.930000000000007,637.8433333333336,0,16.0,1
2023-11-01,142.89,579.47,0,0,2761.0,-9.060000000000002,605.5300000000002,0,15.0,1
2023-12-01,126.73,497.74,0,0,2769.0,-16.159999999999982,559.7233333333335,0,8.0,1
2024-01-01,120.19,491.7,0,0,2784.0,-6.540000000000006,522.9700000000001,0,15.0,1
2024-02-01,119.63,476.39,0,0,2792.0,-0.5600000000000023,488.6100000000001,0,8.0,1
2024-03-01,127.17,687.9,0,0,2810.0,7.540000000000006,551.9966666666668,0,18.0,1
2024-04-01,127.67,655.4,0,0,2831.0,0.5,606.5633333333335,0,21.0,1
2024-05-01,116.45,608.49,0,0,2837.0,-11.219999999999999,650.5966666666668,0,6.0,1
2024-06-01,111.91,569.46,0,0,2849.0,-4.540000000000006,611.1166666666668,0,12.0,1
2024-07-01,116.91,616.79,0,0,2860.0,5.0,598.2466666666668,0,11.0,1
2024-08-01,105.93,585.41,0,0,2868.0,-10.97999999999999,590.5533333333335,0,8.0,1
2024-09-01,99.96,489.93,0,0,2879.0,-5.970000000000013,564.0433333333334,0,11.0,1
2024-10-01,98.11,586.05,0,0,2880.0,-1.8499999999999943,553.7966666666669,0,1.0,0
